name,TIN,country_iso_code
TOMRA SYSTEMS ASA,927124238,NO
TOP GLOVE CORPORATION BERHAD,474423-X,MY
ULSTER BANK IRELAND DESIGNATED ACTIVITY COMPANY,NF002103,IE
UNIVERSAL MUSIC GROUP N.V.,81106661,NL
UNIVERSITY OF AUCKLAND,9429041925300,NZ
V.S. INDUSTRY BERHAD,88160-P,MY
"VALEO KAPEC CO., LTD",1701110069676,KR
VAN MOSSEL AUTOMOTIVE GROUP B.V.,56699824,NL
VHDB B.V.,36009673,NL
VVM BEHEER B.V.,53836073,NL
WESTERN BULK CHARTERING AS,892873232,NO
BOUWINVEST DUTCH INSTITUTIONAL RESIDENTIAL FUND N.V.,34366452,NL
CHAINFERRY DEVELOPMENT SDN. BHD.,24199-H,MY
"COMPASS, INC.",300751604,US
CONSTELLATION ENERGY CORPORATION,871210716,US
"CORE & MAIN, INC.",863149194,US
CORONADO GLOBAL RESOURCES INC.,831780608,US
COUNTRY GARDEN PACIFICVIEW SDN BHD,1044344-D,MY
CRESCENT ENERGY COMPANY,871133610,US
FORZA WHEELS SDN. BHD.,1105186-U,MY
"FRONTIER GROUP HOLDINGS, INC.",463681866,US
"GXO LOGISTICS, INC.",862098312,US
KASNED B.V.,27331752,NL
"KYNDRYL HOLDINGS, INC.",861185492,US
MATADOR RESOURCES COMPANY,274662601,US
OPENDOOR TECHNOLOGIES INC.,981515020,US
PA INTERNATIONAL PROPERTY CONSULTANTS SDN. BHD.,286279-D,MY
SNAP INC.,455452795,US
"SOLAREDGE TECHNOLOGIES, INC.",205338862,US
SOMPO HOLDINGS US GROUP,FEI3000139,US
SYLVAMO CORPORATION,862596371,US
TIMBO HOLDING B.V.,34348218,NL
VAN OOSTENBRUGGEN HOLDING B.V.,53780248,NL
VICTORIA'S SECRET & CO.,863167653,US
WEWORK INC,851144904,US
ARES CAPITAL CORPORATION,331089684,US
ATLASSIAN CORPORATION,883940934,US
"AUDACY, INC.",231701044,US
AVEANNA HEALTHCARE HOLDINGS INC,844717209,US
CADENCE BANK,640117230,US
CHURCH MUTUAL INSURANCE GROUP,FEI1024355,US
CIRCOR INTERNATIONAL INC,043477276,US
COLUMBUS MCKINNON CORP,160547600,US
"COMMERCIAL VEHICLE GROUP, INC.",411990662,US
CONMED CORPORATION,160977505,US
COVENANT LOGISTICS GROUP INCORPORATED,880320154,US
COWEN INC,270423711,US
CSG SYSTEMS INTERNATIONAL INC,470783182,US
CUMIS INSURANCE SOCIETY GROUP,FEI1016985,US
"DASEKE, INC.",473913221,US
"DEXCOM, INC.",330857544,US
"DOUGLAS EMMETT, INC.",203073047,US
ENCOVA MUTUAL INSURANCE GROUP,FEI3000042,US
"ENOVA INTERNATIONAL, INC.",453190813,US
EXELIXIS INC,043257395,US
"EXLSERVICE HOLDINGS, INC.",820572194,US
EXTREME NETWORKS INC,770430270,US
FLAGSTAR BANCORP INC,383150651,US
FOCUS FINANCIAL PARTNERS INC.,474780811,US
FOOD FOR POOR INC,592174510,US
"GOLDEN ENTERTAINMENT, INC.",411913991,US
GRAFTECH INTERNATIONAL LTD.,272496053,US
"GTT COMMUNICATIONS, INC.",202096338,US
HARCO NATIONAL GROUP,FEI3000100,US
HERITAGE INSURANCE HOLDINGS INC.,455338504,US
HILLMAN SOLUTIONS CORP.,852096734,US
"HOSTESS BRANDS, INC.",474168492,US
HURON CONSULTING GROUP INC.,010666114,US
"IES HOLDINGS, INC.",760542208,US
INFORMATICA INC.,611999534,US
JAMES RIVER GROUP,FEI1017003,US
KINDERCARE LEARNING COMPANIES INC,871653366,US
KOSMOS ENERGY LTD,980686001,US
KULICKE & SOFFA INDUSTRIES INC,231498399,US
"LESLIE'S, INC.",208397425,US
"LIFE TIME GROUP HOLDINGS, INC.",473481985,US
LOYALTY VENTURES INC.,871353472,US
MAGNOLIA OIL & GAS CORPORATION,815365682,US
MASIMO CORPORATION,330368882,US
MERIT MEDICAL SYSTEMS INC,870447695,US
MICHIGAN FARM BUREAU GROUP,FEI1017108,US
"MISSION PRODUCE, INC.",953847744,US
MOELIS & COMPANY,464500216,US
"MUELLER WATER PRODUCTS, INC.",203547095,US
NATIONAL BEVERAGE CORP,592605822,US
NELNET,840748903,US
NEWPARK RESOURCES INC,721123385,US
"NUTANIX, INC.",270989767,US
OTTER TAIL CORPORATION,270383995,US
PERMIAN RESOURCES CORP,475381253,US
"PINNACLE FINANCIAL PARTNERS, INC.",621812853,US
POTLATCHDELTIC CORPORATION,M7203N,US
PROSIGHT SPECIALTY GROUP,FEI1017114,US
QUAKER CHEMICAL CORP,230993790,US
R1 RCM INC.,874340782,US
"REALPAGE, INC.",752788861,US
ROGERS CORP,060513860,US
SELECT WATER SOLUTIONS INC,814561945,US
SILICON LABORATORIES INC,742793174,US
SOUTH DAKOTA WHEAT GROWERS ASSOCIATION,460191930,US
SPHERE ENTERTAINMENT CO,843755666,US
STERLING BANCORP INC,800091851,US
STERLING NATIONAL BANK,131726107,US
STONERIDGE INC,341598949,US
TALOS ENERGY INC.,823532642,US
"TEXAS CAPITAL BANCSHARES, INC",752679109,US
TORRID HOLDINGS INC.,843517567,US
TPG INC.,872063362,US
TYLER TECHNOLOGIES INC,752303920,US
VALLEY NATIONAL BANCORP,222477875,US
VEEVA SYSTEMS INC.,208235463,US
VICI PROPERTIES INC.,814177147,US
"VIRTU FINANCIAL, INC",320420206,US
VITAL ENERGY INC,453007926,US
"VIZIO HOLDINGS, INC.",475132195,US
"VROOM, INC.",901112566,US
WEBER INC,611999408,US
WESTERN ALLIANCE BANCORPORATION,880365922,US
"WORLD WRESTLING ENTERTAINMENT, INC.",042693383,US
ZIMVIE INC,872007795,US
ADANI TRANSMISSION LIMITED,114777FI,IN
ADDTECH AB,5563029726,SE
ADISRI COMMERCIAL PRIVATE LIMITED,0012106987,IN
ALTRI SGPS S.A.,507172086,PT
APL APOLLO TUBES LTD,33117FI,IN
AWIN RESOURCE INTERNATIONAL PTE. LTD.,201104621R,SG
BAJAJ ELECTRICALS LTD,31903FI,IN
BANK ALBILAD,FEB29369,SA
BENGAL & ASSAM COMPANY LIMITED,33833FI,IN
CENGIZ INSAAT SANAYI VE TICARET ANONIM SIRKETI,277082F,TR
CERTIS CISCO SECURITY PTE. LTD.,200410167W,SG
CIECH SA,011179878,PL
COOR SERVICE MANAGEMENT HOLDING AB,5567420806,SE
DISH TV INDIA LIMITED,33296FI,IN
DR. SULAIMAN AL-HABIB MEDICAL SERVICES GROUP CO.,30596GS,SA
EMERALD COMPANY PRIVATE LIMITED,0000295275,IN
EPIROC AB,5560412149,SE
ESCORTS KUBOTA LTD,30059FI,IN
FRONTIZO BUSINESS SERVICES PRIVATE LIMITED,0001912358,IN
GO INVESTMENTS & TRADING PRIVATE LIMITED,0000314886,IN
GOLDEN ISLAND DIESEL OIL TRADING PTE LTD,198803987E,SG
GUJARAT STATE INVESTMENT LIMITED,0003417431,IN
GURIS INSAAT VE MUHENDISLIK ANONIM SIRKETI,267489F,TR
HEG LIMITED,30246FI,IN
KANTARAS INVESTMENTS PTE. LTD.,201103109H,SG
KUNDAN CARE PRODUCTS LIMITED,0007716877,IN
LINDAB INTERNATIONAL AB,5566065446,SE
LINDENGRUPPEN AKTIEBOLAG,5562054956,SE
"MAMMOTH ENERGY SERVICES, INC.",320498321,US
MINDA INDUSTRIES LIMITED,31496FI,IN
NEKTAR THERAPEUTICS,943134940,US
PAVILION ENERGY PTE. LTD.,201210107Z,SG
PDS MULTINATIONAL FASHIONS LIMITED,112492FI,IN
PRISM JOHNSON LIMITED,30697FI,IN
RDA HOLDINGS PRIVATE LIMITED,0006529809,IN
"SODIM, SGPS, S.A.",500259674,PT
SOUTH AFRICAN RESERVE BANK,FEB31868,ZA
STALPRODUKT S.A.,850008147,PL
SUPREME SECURITIES LIMITED,0013166384,IN
SURYA ROSHNI LIMITED,30863FI,IN
SVEVIA AB (PUBL),5567689848,SE
SWEDISH ORPHAN BIOVITRUM AB,5560389321,SE
TELE-FONIKA KABLE S.A.,270543582,PL
TERG S.A.,570217011,PL
TIRYAKI HOLDING ANONIM SIRKETI,1298282F,TR
"TRANSPORTES AEREOS PORTUGUESES, SGPS, S.A.",506623602,PT
TRIUMPH COMMODITIES PTE. LTD.,201005850E,SG
TSOGO SUN LIMITED,198900210806,ZA
TURK HAVA YOLLARI TEKNIK ANONIM SIRKETI,265529F,TR
UNIMOT EXPRESS SP. Z O.O.,151989590,PL
USHA MARTIN LIMITED,30387FI,IN
VIA RENEWABLES INC,465453215,US
WH INVESTMENTS PTE. LTD.,200715351C,SG
XINSHA INTERNATIONAL PTE. LTD.,200606581D,SG
APETITO AKTIENGESELLSCHAFT,4250003300,DE
ARDEX GROUP GMBH,4350003138,DE
BADER VERWALTUNGS GMBH,7030035423,DE
BANCO DE LA PROVINCIA DE BUENOS AIRES,33-99924210-9,AR
BUSCH SE,7010123095,DE
BWT HOLDING GMBH,9070006286,AT
CHG-MERIDIAN AG,FEB59400,DE
COOPELEC,0540574961,BE
CR HOLDING GMBH,6110334260,DE
DATA#3 LIMITED,010545267,AU
DE CRONOS GROEP,0467132994,BE
DGL GMBH & CO. KG,2410129355,DE
DIADUR SE,7270175570,DE
DOMINO'S PIZZA ENTERPRISES LIMITED,010489326,AU
DR. AUGUST OETKER KG,4010000707,DE
DR. ING. H.C. F. PORSCHE AG,7330903878,DE
EDEKA FOODSERVICE STIFTUNG & CO. KG,7210167948,DE
EDEKA RHEIN-RUHR EG,5210013311,DE
EEW HOLDING GMBH & CO. KG,4330001232,DE
ENERGIE SUEDBAYERN GMBH,8170034392,DE
EPPENDORF SE,2150936816,DE
FLIX SE,8170940348,DE
FRONTLINE PLC,17460R,BM
GEBRUEDER OVERLACK AG,5230395975,DE
GEMEINNUETZIGE GESELLSCHAFT DER FRANZISKANERINNEN ZU OLPE MBH,4330028985,DE
GRAND PHARMACEUTICAL GROUP LIMITED,0000028621,BM
HEINRICH BAUER VERLAG KG,2150039493,DE
HGDF FAMILIENHOLDING GMBH & CO. KG,2090005045,DE
KIRCHHOFF ECOTEC GMBH,4190104092,DE
LENZE SE,2170048076,DE
LEOPOLD KOSTAL GMBH & CO. KG,4210097470,DE
LIDL DIGITAL INTERNATIONAL GMBH & CO. KG,7070249934,DE
LIMBACH VERWALTUNGS SE,7050295000,DE
LINK ADMINISTRATION HOLDINGS LIMITED,120964098,AU
MAATSCHAPPIJ VOOR HET INTERCOMMUNAAL VERVOER TE BRUSSEL,0247499953,BE
MESSE FRANKFURT GMBH,6070048890,DE
MEWA TEXTIL-SERVICE SE,6250071416,DE
MOLINOS AGRO S.A.,30-71511877-3,AR
MP BETEILIGUNGS-GMBH,7090085606,DE
NEW HOPE CORPORATION LIMITED,010653844,AU
NORD DRIVESYSTEMS KG,2390245578,DE
NORTHERN STAR RESOURCES LTD,092832892,AU
OCKENFELS GROUP GMBH & CO. KG,5290172740,DE
PAMPA ENERGIA SA,30-52655265-9,AR
PERENTI LIMITED,009211474,AU
PREMIER INVESTMENTS LIMITED,006727966,AU
RATIONAL AG,8030077944,DE
RHEINISCHE POST MEDIENGRUPPE GMBH,5050297448,DE
ROBERT KLINGEL OHG,7230233870,DE
SCHERER HOLDING SE & CO. KG,6010181168,DE
SINDRA KG,5010471434,DE
SVA SYSTEM VERTRIEB ALEXANDER GMBH,6250115859,DE
THEME INTERNATIONAL HOLDINGS LIMITED,0000028269,BM
THEMIS BETEILIGUNGS-AKTIENGESELLSCHAFT,8330339556,DE
UNION FAMILIEN UND BETEILIGUNGS GMBH & CO. KG,2050548081,DE
UNITED MALT GROUP LIMITED,140174189,AU
UNIVERSITAETSKLINIKUM SCHLESWIG-HOLSTEIN CAMPUS KIEL,2230139736,DE
VIESSMANN GROUP GMBH & CO. KG,6110002031,DE
VIVA ENERGY GROUP LIMITED,626661032,AU
WANZL GMBH & CO.HOLDING KG,8270013259,DE
WASHINGTON H SOUL PATTINSON & COMPANY LIMITED,000002728,AU
WVV WIESBADEN HOLDING GMBH,6250148842,DE
XXXLUTZ KG,9070266373,AT
ADENTRA INC.,32178NC,CA
AEVIS VICTORIA SA,CHE100842382,CH
AGUIA BRANCA PARTICIPACOES S/A,31469364000149,BR
AUSNUTRIA DAIRY CORPORATION LIMITED,30180WB,KY
BAOZUN INC,40496WB,KY
BAYTEX ENERGY CORP.,30528NC,CA
BETTERLIFE HOLDING LIMITED,0030656552,KY
BILIBILI INC.,40986WB,KY
BTG PACTUAL G7 HOLDING S.A.,17252858000146,BR
CANADIAN TIRE BANK,FEB54000,CA
CHINA MEDICAL SYSTEM HOLDINGS LIMITED,30071WB,KY
CHINA STARCH HOLDINGS LIMITED,31109FH,KY
CHINA YOURAN DAIRY GROUP LIMITED,0030357949,KY
CIA DE SANEAMENTO DO PARANA - SANEPAR,76484013000145,BR
CIMC-TIANDA HOLDINGS COMPANY LIMITED,0000060102,KY
CIME ADMINISTRACAO E PARTICIPACOES S/A,51771889000141,BR
CLINICA PREMIUM CARE SAUDE LTDA,09121329000185,BR
COMEXPORT COMPANHIA DE COMERCIO EXTERIOR,43633296000190,BR
COPERSUCAR S.A.,10265949000177,BR
COUNTRY GARDEN SERVICES HOLDINGS COMPANY LIMITED,41026WB,KY
DIDI GLOBAL INC.,41792WB,KY
DOUYU INTERNATIONAL HOLDINGS LIMITED,41243WB,KY
EDMOND DE ROTHSCHILD (SUISSE) S.A.,CHE105978847,CH
ELO PARTICIPACOES LTDA,09227099000133,BR
EMPRESAS AQUACHILE S.A,862474007,CL
GALAPAGOS NV,0466460429,BE
GAZIN HOLDING S/A,04382592000104,BR
GDI INTEGRATED FACILITY SERVICES INC,31652NC,CA
GLORY SUN FINANCIAL GROUP LIMITED,30269WB,KY
GRUPO MATEUS S.A.,24990777000109,BR
IHS HOLDING LIMITED,40164AO,KY
IWB INDUSTRIELLE WERKE BASEL,CHE108955038,CH
"JD LOGISTICS, INC.",0030655305,KY
LA CAPITALE GENERAL INSURANCE INC.,FEI1021665,CA
LEADING HOLDINGS GROUP LIMITED,41575WB,KY
LVGEM (CHINA) REAL ESTATE INVESTMENT COMPANY LIMITED,30996FH,KY
MARTINS COMERCIO E SERVICOS DE DISTRIBUICAO S/A,43214055000107,BR
MINISO GROUP HOLDING LIMITED,41520WB,KY
MISSFRESH LIMITED,41785WB,KY
MW HOLDING GMBH,9070073292,AT
NIO INC,0031566004,KY
NIO INC.,41074WB,KY
OFL PARTICIPACOES S.A.,01149952000134,BR
PAN AMERICAN SILVER CORP.,30235NC,CA
PAREX RESOURCES INC,35304NC,CA
PHOENIX TREE HOLDINGS LIMITED,70349NU,KY
PROFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS S.A,45453214000151,BR
RADIANCE HOLDINGS (GROUP) COMPANY LIMITED,0030188802,KY
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89086144001198,BR
RENOSA PARTICIPACOES S/A,11693867000196,BR
SECOO HOLDING LIMITED,40831WB,KY
SLC PARTICIPACOES S.A.,90522921000107,BR
SMOORE INTERNATIONAL HOLDINGS LIMITED,41445WB,KY
STADLER RAIL AG,CHE101581089,CH
TEMENOS GROUP AG,CHE109066419,CH
TONGCHENG-ELONG HOLDINGS LIMITED,41128WB,KY
VLI S.A.,12563794000180,BR
WMA PARTICIPACOES S/A,07867417000103,BR
XIABUXIABU CATERING MANAGEMENT (CHINA) HOLDINGS COMPANY LIMITED,40472WB,KY
XP CONTROLE PARTICIPACOES S/A,09163677000115,BR
XP INC.,41341WB,KY
"YINCHENG INTERNATIONAL HOLDING CO., LTD.",41182WB,KY
YIREN DIGITAL LTD.,40591WB,KY
ZHONG AN GROUP LIMITED,31132FH,KY
AGROLIMEN SA,A62038633,ES
"ANKER INNOVATIONS TECHNOLOGY CO., LTD.",53380PC,CN
"BEIJING GUOLIAN VIDEO INFORMATION TECHNOLOGY CO., LTD.",43425PC,CN
BOCOMM LIFE INSURANCE CO. LTD,FEI1022381,CN
CHANGCHUN HIGH & NEW TECHNOLOGY INDUSTRIES (GROUP) INC,30676PC,CN
"CHENGDU COMMUNICATIONS INVESTMENT GROUP CO,.LTD",9382973745,CN
"CHINA GREEN DEVELOPMENT INVESTMENT GROUP CO., LTD.",9391611690,CN
CHINA LIFE REINSURANCE CO. LTD,FEI1048604,CN
CHINA MERCHANTS LIFE INSURANCE CO. LTD,FEI1048895,CN
CHINA RAILWAY MATERIALS COMPANY LIMITED,30214PC,CN
CHINA XD GROUP,9366711505,CN
"CHONGQING ZHIFEI BIOLOGICAL PRODUCTS CO.,LTD.",40134PC,CN
DANSKE CIVIL- OG AKADEMIINGENIORERS PENSIONSKASSE,58267228,DK
"EVE ENERGY CO., LTD.",32038PC,CN
"FORAN ENERGY GROUP CO.,LTD.",46362PC,CN
"FUJIAN NANPING SUN CABLE CO.,LTD.",32018PC,CN
"FUJIAN YONGRONG HOLDING GROUP CO., LTD.",9380420643,CN
GRANDBLUE ENVIRONMENT CO.LTD,30701PC,CN
"GRINM ADVANCED MATERIALS CO., LTD.",31462PC,CN
"GUANGDONG PUBLISHING GROUP CO., LTD.",9360615148,CN
"GUANGZHOU CITY CONSTRUCTION INVESTMENT GROUP CO., LTD.",9397458974,CN
"HANGZHOU FIRST APPLIED MATERIAL CO., LTD.",41667PC,CN
"HANGZHOU GREATSTAR INDUSTRIAL CO., LTD.",32235PC,CN
"HONGHE PREFECTURE DEVELOPMENT INVESTMENT HOLDING GROUP CO., LTD.",9378326476,CN
"HUAIHE ENERGY HOLDING GROUP CO., LTD.",9468987343,CN
"HUITONGDA NETWORK CO., LTD",0031549552,CN
"HUZHOU CITY INVESTMENT AND DEVELOPMENT GROUP CO., LTD.",9382756956,CN
ICBC-AXA LIFE INSURANCE CO. LTD,FEI1048955,CN
INCOMAS HOLDING APS,38381083,DK
JIANGSU SANFAME POLYESTER MATERIAL CO. LTD.,31230PC,CN
"JINHUA STATE-OWNED ASSETS MANAGEMENT CO., LTD.",9365515938,CN
"JIUJIANG CITY DEVELOPMENT GROUP CO., LTD.",9468390097,CN
"JUNKANG LIFE INSURANCE CO., LTD.",9394628153,CN
"LANZHOU NEW DISTRICT URBAN DEVELOPMENT INVESTMENT GROUP CO., LTD.",9412448008,CN
LIAN LIFE INSURANCE CO. LTD,FEI1048689,CN
LYGEND RESOURCES & TECHNOLOGY CO. LTD,32288PC,CN
"NONGFU SPRING CO., LTD.",0030073428,CN
NORLYS A.M.B.A,26382645,DK
ONEWO INC.,32268PC,CN
"QINGDAO ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE INVESTMENT HOLDING GROUP CO., LTD.",156037548436,CN
"RONGANPROPERTYCO.,LTD.",31696PC,CN
"RRS SUPPLY CHAIN TECHNOLOGY CO.,LTD",9398347571,CN
"SCIENCE CITY (GUANGZHOU) INVESTMENT GROUP CO., LTD.",156085402925,CN
"SHAANXI AUTOMOBILE GROUP CO., LTD.",9360402738,CN
"SHAANXI BLOWER (GROUP) CO., LTD.",9360402204,CN
"SHAANXI ENERGY INVESTMENT CO., LTD.",56927PC,CN
"SHANDONG GUOHUI INVESTMENT HOLDING GROUP CO., LTD.",9378748118,CN
"SHANDONG WEIFANG RAINBOW CHEMICAL CO.,LTD.",54565PC,CN
"SHANGHAI AIKO SOLAR ENERGY CO.,LTD.",30808PC,CN
"SHANGHAI CHENGTOU WATER (GROUP) CO., LTD.",9367164374,CN
"SHANGHAI PUDONG CONSTRUCTION CO.,LTD.",31271PC,CN
"SHENZHEN CECPORT TECHNOLOGIES CO., LTD.",56935PC,CN
T&W MEDICAL A/S,28511809,DK
"TECON BIOLOGY CO.,LTD.",31609PC,CN
"TIANSHAN ALUMINUM GROUP CO.,LTD",40223PC,CN
WUXI PUBLIC UTILITIES INDUSTRIAL GROUP COMPANY LIMITED,9376629319,CN
"XUZHOU XINSHENG CONSTRUCTION DEVELOPING & INVESTMENT CO.,LTD.",9363455910,CN
"YANGZHOU LONGCHUAN HOLDING GROUP CO., LTD.",9410247026,CN
"ZHEFU HOLDING GROUP CO.,LTD.",40011PC,CN
"ZHONGYAN JILANTAI SALT GROUP CO., LTD.",9360665459,CN
"ZHUHAI PORT HOLDING GROUP CO., LTD.",9361589464,CN
"ZJAMP GROUP CO., LTD.",42601PC,CN
"AEROSPACE HI TECH HOLDING GROUP CO.,LTD.",31267PC,CN
"ANHUI RAILWAY DEVELOPMENT FUND CO., LTD.",9367174710,CN
ANHUI WANWEI UPDATED HIGH-TECH MATERIAL INDUSTRY COMPANY LIMITED,31280PC,CN
"ARROW HOME GROUP CO., LTD.",56718PC,CN
"AUCMA CO.,LTD.",31533PC,CN
"AVIC HEAVY MACHINERY CO., LTD.",30810PC,CN
"BEIJING SCIENCE AND TECHNOLOGY PARK CONSTRUCTION (GROUP) CO., LTD.",9360898700,CN
BLUE WATER HOLDING A/S,30584066,DK
"C&S PAPER CO.,LTD.",40177PC,CN
"CAIHONG DISPLAY DEVICES CO.,LTD.",30880PC,CN
"CHANG'AN BANK CO.,LTD",FEB54749,CN
"CHANGJI STATE-OWNED ASSETS INVESTMENT MANAGEMENT GROUP CO., LTD.",9410049236,CN
"CHANGZHOU XINGYU AUTOMOTIVE LIGHTING SYSTEMS CO.,LTD.",40367PC,CN
"CHENGZHI CO.,LTD.",31699PC,CN
"CHINA COMMERCIAL AIRCRAFT CO., LTD.",9360004428,CN
"CHINA MERCHANTS BANK FINANCIAL LEASING CO., LTD",FEB54378,CN
"CHINA PUBLISHING & MEDIA HOLDINGS CO.,LTD",45763PC,CN
CHINA TIANYING INC.,30109PC,CN
CHUZHOU ECONOMIC AND TECHNOLOGICAL DEVELOPMENT CORPORATION,9360710907,CN
"ERA CO.,LTD.",40525PC,CN
EXOLUM CORPORATION SA.,A28018380,ES
GALLES OFFICE SL,B61970323,ES
"GANSU NONGKEN GROUP CO., LTD.",9361435464,CN
"GANSU SHANGFENG CEMENT CO.,LTD",31413PC,CN
"GANZHOU DEVELOPMENT INVESTMENT HOLDING GROUP CO.,LTD.",9381960014,CN
GRUPO CORPORATIVO LANDON SOCIEDAD LIMITADA.,B78908605,ES
GRUPO EMPRESARIAL SAN JOSE S.A.,A36046993,ES
"GUANGDONG SANHE PILE CO., LTD.",54488PC,CN
"GUANGDONG YUECAI INVESTMENT HOLDING CO., LTD.",9361640703,CN
"GUANGZHOU DEVELOPMENT ZONE FINANCIAL HOLDING GROUP CO., LTD.",9378178661,CN
"GUIZHOU KAIDI CO., LTD.",9378643901,CN
GUOYUAN AGRICULTURAL INSURANCE CO LTD,FEI1013809,CN
"HANGZHOU JIANGGAN DISTRICT STATE-OWNED ASSETS MANAGEMENT CO., LTD.",9365660288,CN
"HANGZHOU XIAOSHAN CITY CONSTRUCTION INVESTMENT GROUP CO., LTD.",9382579485,CN
HBS CAPITAL APS,41000880,DK
"HUADIAN HEAVY INDUSTRIES CO.,LTD.",42175PC,CN
"HUBEI PROVINCE HONGTAI STATE CAPITAL INVESTMENT OPERATIONS GROUP CO., LTD",9398414496,CN
"HUNAN LIGHT INDUSTRY SALT INDUSTRY GROUP CO., LTD.",9362858170,CN
"INNER MONGOLIA BANK CO., LTD.",9382131831,CN
"JIANGSU CHANGSHU RURAL COMMERCIAL BANK CO., LTD",FEB28787,CN
"JIANGSU HUACHANG CHEMICAL CO.,LTD",40021PC,CN
"JINING YANZHOU URBAN CONSTRUCTION INVESTMENT CO.,LTD",9397182993,CN
"LANGOLD REAL ESTATE CO., LTD.",32024PC,CN
"LIANCHUANG ELECTRONIC TECHNOLOGY CO.,LTD",31191PC,CN
"LIAO YU GROUP CO.,LTD",9360292585,CN
LLOTOR SL,B79131793,ES
MARCO POLO HOLDINGS LIMITED,9371392569,CN
"MIANYANG INVESTMENT HOLDING (GROUP) CO., LTD.",9367190957,CN
"NANTONG COASTAL DEVELOPMENT GROUP CO., LTD",9391853739,CN
"NEW PEARL GROUP CO., LTD.",9361145038,CN
"NINGBO INDUSTRIAL INVESTMENT GROUP CO., LTD.",156081300769,CN
"NINGBO SANXING MEDICAL ELECTRIC CO.,LTD.",40390PC,CN
"NINGBO SHIMAOTONG NETWORK TECHNOLOGY CO., LTD",46592PC,CN
ORONA S.COOP.,F20025318,ES
"PEOPLE-ORIENTED CO., LTD.",9360383730,CN
"POLY PROPERTY SERVICES CO., LTD.",0029184074,CN
"QINGDAO HANHE CABLE CO.,LTD",40195PC,CN
"SANQUAN FOOD CO. ,LTD",31877PC,CN
SERLOPI SL,B16227696,ES
"SHANDONG HEJIAN STATE-OWNED CAPITAL INVESTMENT CO., LTD.",9474550174,CN
"SHANDONG NUCLEAR POWER CO., LTD.",9364407214,CN
"SHANGHAI DAZHONG PUBLIC UTILITIES (GROUP) CO., LTD.",0023637921,CN
"SHANGHAI ZHIXIN MEDICAL SUPPLY CHAIN MANAGEMENT CO., LTD.",9382367958,CN
"SHAOXING KEQIAO DISTRICT STATE-OWNED ASSETS INVESTMENT AND MANAGEMENT GROUP CO., LTD.",9386991334,CN
"SHAOXING TRANSPORTATION INVESTMENT GROUP CO., LTD.",9365637155,CN
"SHENZHEN COMIX GROUP CO., LTD.",32019PC,CN
"SHENZHEN KINWONG ELECTRONIC CO.,LTD.",44404PC,CN
"SHENZHEN KTC TECHNOLOGY CO., LTD.",56403PC,CN
SHENZHEN PAGODA INDUSTRIAL (GROUP) CORPORATION LIMITED,32310PC,CN
"SHENZHEN TXD TECHNOLOGY CO.,LTD.",44521PC,CN
"SIEYUAN ELECTRIC CO.,LTD.",31168PC,CN
SINOPEC OILFIELD EQUIPMENT CORPORATION,31150PC,CN
"SKSHU PAINT CO.,LTD.",44162PC,CN
"SUNWARD INTELLIGENT EQUIPMENT CO.,LTD.",31643PC,CN
"TAI''AN TAISHAN FINANCE INVESTMENT GROUP CO., LTD.",9461219532,CN
"TECH-BANK FOOD CO. , LTD.",31665PC,CN
"TIANJIN LINGANG INVESTMENT HOLDING CO., LTD.",9365247604,CN
"TITAN WIND ENERGY (SU ZHOU) CO.,LTD.",40229PC,CN
TOPSOE HOLDING A/S,30826752,DK
"WASU MEDIA HOLDING CO.,LTD",30769PC,CN
"WENZHOU MODERN SERVICE INDUSTRY DEVELOPMENT GROUP CO., LTD.",9382686976,CN
"WUHAN CONSTRUCTION ENGINEERING (GROUP) CO., LTD.",9395207553,CN
"WUHAN WATER GROUP CO., LTD.",9360526024,CN
"WUS PRINTED CIRCUIT (KUNSHAN) CO., LTD.",40124PC,CN
"XIANGYU REAL ESTATE GROUP CO., LTD.",9389480151,CN
"XIANYANG FINANCIAL HOLDING GROUP CO., LTD.",9367165209,CN
"XINHU FUTURES CO., LTD.",9365486078,CN
"XINJIANG PRODUCTION AND CONSTRUCTION CORPS 12TH DIVISION STATE-OWNED ASSETS MANAGEMENT (GROUP) CO., LTD.",9367131855,CN
"XINJIANG TIANYE CO.,LTD.",30655PC,CN
"YANGCHENG COUNTY STATE-OWNED CAPITAL INVESTMENT AND OPERATION CO., LTD.",9367156228,CN
"YANTAI JEREH OILFIELD SERVICES GROUP CO.,LTD.",32131PC,CN
"YIWU HUADING NYLON CO., LTD.",9360632619,CN
"YUYAO SHUNCAI INVESTMENT HOLDING CO., LTD.",9394140814,CN
ZHANGJIAKOU CITY COMMERCIAL BANK,FEB56944,CN
"ZHEJIANG AIRPORT GROUP CO., LTD.",156082999089,CN
ZHEJIANG CHOUZHOU COMMERCIAL BANK,FEB27308,CN
"ZHEJIANG HUATONG MEAT PRODUCTS CO., LTD.",44343PC,CN
"ZHUJI STATE-OWNED ASSETS MANAGEMENT CO., LTD.",9396169478,CN
"ZIGONG STATE-OWNED CAPITAL INVESTMENT AND OPERATION GROUP CO., LTD.",9410061749,CN
